"Name","BankName","EventName"
"sound_motherwitch_die","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_die"
"sound_mow_hog_deploy","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_deploy"
"sound_mow_hog_deploy_end","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_deploy_end"
"sound_mow_hog_steps","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_steps"
"sound_mow_hog_attack_start","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_attack_start"
"sound_mow_hog_hit","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_hit"
"sound_mow_hog_die","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_die"
"sound_mow_hog_landing","soundbanks/card_legendary_motherwitch.bank","event:/Main/Card/Legendary/card_legendary_motherwitch/card_legendary_motherwitch_hog_landing"
"sound_goldCoin_used","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_goldcoin_used"
"sound_keyOpen_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_keyopen_start"
"sound_useBook_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_usebook_start"
"sound_useWildcards_start","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_usewildcards_start"
"sound_wildcard_explode_legendary","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_wildcard_explode_legendary"
"sound_wildcard_explode_epic","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_wildcard_explode_epic"
"sound_wildcard_explode_rare","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_wildcard_explode_rare"
"sound_wildcard_explode_common","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_wildcard_explode_common"
"sound_reward_appear_wildcard_legendary","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_wildcard_legendary"
"sound_reward_appear_wildcard_epic","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_wildcard_epic"
"sound_reward_appear_wildcard_rare","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_wildcard_rare"
"sound_reward_appear_wildcard_common","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_wildcard_common"
"sound_reward_appear_book_of_books","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_book_of_books"
"sound_reward_appear_book_legendary","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_book_legendary"
"sound_reward_appear_book_epic","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_book_epic"
"sound_reward_appear_book_rare","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_book_rare"
"sound_reward_appear_book_common","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_reward_appear_book_common"
"sound_wildcard_openChest_get_common","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_get_common"
"sound_wildcard_openChest_get_epic","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_get_epic"
"sound_wildcard_openChest_get_legendary","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_get_legendary"
"sound_wildcard_openChest_get_rare","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_get_rare"
"sound_wildcard_openChest_loop_common","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_common"
"sound_wildcard_openChest_loop_epic","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_epic"
"sound_wildcard_openChest_loop_legendary","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_legendary"
"sound_wildcard_openChest_loop_rare","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_wildcard_openchest_rare"
"sound_goblin_drill_deploy","soundbanks/card_epic_goblin_drill.bank","event:/Main/Card/Epic/card_epic_goblin_drill/card_epic_goblin_drill_deploy"
"sound_goblin_drill_deploy_up","soundbanks/card_epic_goblin_drill.bank","event:/Main/Card/Epic/card_epic_goblin_drill/card_epic_goblin_drill_deploy_up"
"sound_goblin_drill_deploy_vo","soundbanks/card_epic_goblin_drill.bank","event:/Main/Card/Epic/card_epic_goblin_drill/card_epic_goblin_drill_deploy_vo"
"sound_goblin_drill_die","soundbanks/card_epic_goblin_drill.bank","event:/Main/Card/Epic/card_epic_goblin_drill/card_epic_goblin_drill_die"
"sound_goblin_drill_travel_effect","soundbanks/card_epic_goblin_drill.bank","event:/Main/Card/Epic/card_epic_goblin_drill/card_epic_goblin_drill_travel_effect"
"Kitchen_Arena_Jingle","soundbanks/music_jingle_general.bank","event:/Main/Music/Jingle/music_jingle_general/music_jingle_general_kitchen_arena_jingle"
"Golden_Knight_Deploy","soundbanks/card_champion_golden_knight.bank","event:/Main/Card/Champion/card_champion_golden_knight/card_champion_golden_knight_deploy"
"Golden_Knight_Dash","soundbanks/card_champion_golden_knight.bank","event:/Main/Card/Champion/card_champion_golden_knight/card_champion_golden_knight_dash"
"Golden_Knight_Die","soundbanks/card_champion_golden_knight.bank","event:/Main/Card/Champion/card_champion_golden_knight/card_champion_golden_knight_die"
"Skele_King_Deploy","soundbanks/card_champion_skeleton_king.bank","event:/Main/Card/Champion/card_champion_skeleton_king/card_champion_skeleton_king_deploy"
"Skele_King_Die","soundbanks/card_champion_skeleton_king.bank","event:/Main/Card/Champion/card_champion_skeleton_king/card_champion_skeleton_king_die"
"Skele_King_Summon","soundbanks/card_champion_skeleton_king.bank","event:/Main/Card/Champion/card_champion_skeleton_king/card_champion_skeleton_king_summon"
"Skele_King_Atk","soundbanks/card_champion_skeleton_king.bank","event:/Main/Card/Champion/card_champion_skeleton_king/card_champion_skeleton_king_atk"
"Skele_King_Atk_Hit","soundbanks/card_champion_skeleton_king.bank","event:/Main/Card/Champion/card_champion_skeleton_king/card_champion_skeleton_king_atk_hit"
"Archer_queen_Invis","soundbanks/card_champion_archer_queen.bank","event:/Main/Card/Champion/card_champion_archer_queen/card_champion_archer_queen_invis"
"Archer_queen_atk","soundbanks/card_champion_archer_queen.bank","event:/Main/Card/Champion/card_champion_archer_queen/card_champion_archer_queen_atk"
"Archer_queen_dep","soundbanks/card_champion_archer_queen.bank","event:/Main/Card/Champion/card_champion_archer_queen/card_champion_archer_queen_dep"
"Archer_queen_die","soundbanks/card_champion_archer_queen.bank","event:/Main/Card/Champion/card_champion_archer_queen/card_champion_archer_queen_die"
"Golden_Knight_Atk","soundbanks/card_champion_golden_knight.bank","event:/Main/Card/Champion/card_champion_golden_knight/card_champion_golden_knight_atk"
"Golden_Knight_Hit","soundbanks/card_champion_golden_knight.bank","event:/Main/Card/Champion/card_champion_golden_knight/card_champion_golden_knight_hit"
"sound_ability_button_ready","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_ability_button_ready"
"sound_ability_button_press","soundbanks/ui_battle_general.bank","event:/Main/UI/Battle/ui_battle_general/ui_battle_general_ability_button_press"
"Get_Champion_Card_Chest","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_get_champion_card_chest"
"Archer_queen_hit","soundbanks/card_champion_archer_queen.bank","event:/Main/Card/Champion/card_champion_archer_queen/card_champion_archer_queen_hit"
"Mighty_Miner_Deploy","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_deploy"
"Mighty_Miner_Atk_Loop","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_loop"
"Mighty_Miner_Atk_2_Loop","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_loop_2"
"Mighty_Miner_Atk_3_Loop","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_loop_3"
"Mighty_Miner_Dig_Loop","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_dig_loop"
"Mighty_Miner_Ability","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_ability"
"Mighty_Miner_Die","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_die"
"Mighty_Miner_Footstep","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_footstep"
"Mighty_Miner_Vo_2","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_vo_2"
"Mighty_Miner_Atk_1_Hit","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_hit_1"
"Mighty_Miner_Atk_2_Hit","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_hit_2"
"Mighty_Miner_Atk_3_Hit","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_hit_3"
"Mighty_Miner_Atk_2_VO","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_vo_2"
"Mighty_Miner_Atk_3_VO","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_atk_vo_3"
"sound_badge_collect","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_badge_collect"
"sound_badge_upgrade","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_badge_upgrade"
"sound_MightyMiner_bomb_die","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_bomb_die"
"sound_MightyMiner_bomb_deploy","soundbanks/card_champion_mighty_miner.bank","event:/Main/Card/Champion/card_champion_mighty_miner/card_champion_mighty_miner_bomb_deploy"
"Mastery_Badges_Menu_Drop_Down","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_mastery_badges_dropdown"
"Mastery_Badges_Menu_Drop_Down_Tick","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_mastery_badges_dropdown_tick"
"Mastery_Badges_Menu_Go_Up","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_mastery_badges_go_up"
"Miner_Arena_Jingle","soundbanks/music_jingle_general.bank","event:/Main/Music/Jingle/music_jingle_general/music_jingle_general_general_miner_arena_jingle"
"Banner_Sfx","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_banner_sfx"
"Get_Banner_Saga_Box","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_get_banner_saga_box"
"Get_Banner_Only_No_Box","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_get_banner_only_no_box"
"Pancake_Arena_Jingle","soundbanks/music_jingle_general.bank","event:/Main/Music/Jingle/music_jingle_general/music_jingle_general_pancake_arena_jingle"
"pancake_explo","soundbanks/card_legendary_superminipekka.bank","event:/Main/Card/Legendary/card_legendary_superminipekka/card_legendary_superminipekka_pancake_explo"
"pancake_drop","soundbanks/card_legendary_superminipekka.bank","event:/Main/Card/Legendary/card_legendary_superminipekka/card_legendary_superminipekka_drop"
"Retro_Countdown_10","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_10"
"Retro_Countdown_9","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_9"
"Retro_Countdown_8","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_8"
"Retro_Countdown_7","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_7"
"Retro_Countdown_6","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_6"
"Retro_Countdown_5","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_5"
"Retro_Countdown_4","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_4"
"Retro_Countdown_3","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_3"
"Retro_Countdown_2","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_2"
"Retro_Countdown_1","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_countdown_1"
"Retro_Match_Start","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_match_start"
"Retro_Match_End","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_match_end"
"Retro_Royale_Loading","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_royale_loading"
"Retro_60sec_Warning","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_60sec_warning"
"Retro_30sec_Warning","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_30sec_warning"
"Retro_Overtime_Start_Jingle","soundbanks/ui_battle_retro.bank","event:/Main/UI/Battle/ui_battle_retro/ui_battle_retro_overtime_start_jingle"
"Monk_Deploy_sound","soundbanks/card_champion_monk.bank","event:/Main/Card/Champion/card_champion_monk/card_champion_monk_deploy"
"Phoenix_Deploy_Sound","soundbanks/card_legendary_phoenix.bank","event:/Main/Card/Legendary/card_legendary_phoenix/card_legendary_phoenix_deploy"
"Phoenix_Atk_Sound","soundbanks/card_legendary_phoenix.bank","event:/Main/Card/Legendary/card_legendary_phoenix/card_legendary_phoenix_atk"
"Phoenix_Death_Sound","soundbanks/card_legendary_phoenix.bank","event:/Main/Card/Legendary/card_legendary_phoenix/card_legendary_phoenix_die"
"Phoenix_Wing","soundbanks/card_legendary_phoenix.bank","event:/Main/Card/Legendary/card_legendary_phoenix/card_legendary_phoenix_wing"
"Get_Champion_WC_Chest","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_jingle/ui_menu_general_jingle_get_champion_wc_chest"
"Monk_Reflect_Sound","soundbanks/card_champion_monk.bank","event:/Main/Card/Champion/card_champion_monk/card_champion_monk_reflect_sound"
"Monk_Dome_Sound","soundbanks/card_champion_monk.bank","event:/Main/Card/Champion/card_champion_monk/card_champion_monk_dome"
"Monk_Atk_Swing","soundbanks/card_champion_monk.bank","event:/Main/Card/Champion/card_champion_monk/card_champion_monk_atk_swing"
"Monk_Atk_Hit","soundbanks/card_champion_monk.bank","event:/Main/Card/Champion/card_champion_monk/card_champion_monk_atk_hit"
